id,category,created_at,external_games,keywords,name,similar_games,slug,tags,updated_at,url,checksum,cover,first_release_date,involved_companies,platforms,release_dates,screenshots,storyline,summary,videos,websites,age_ratings,aggregated_rating,aggregated_rating_count,game_modes,genres,player_perspectives,rating,rating_count,themes,total_rating,total_rating_count,alternative_names,collection,ports,artworks,follows,franchise,franchises,parent_game,game_engines,multiplayer_modes,status,hypes,dlcs,bundles,expansions,expanded_games,version_parent,version_title,remakes,standalone_expansions,remasters
68670,0,9/27/17 12:47,"[185475, 576852, 1458759]",,Anonymous ME,"[25636, 49414, 54775, 57372, 78632, 96217, 103303, 105049, 106987, 113109]",anonymous-me,"[1, 268435468]",10/1/21 8:46,https://www.igdb.com/games/anonymous-me,397feb89-187a-8465-e479-1768a0ad479f,98382,1546214400,,[6],[131920],"[126753, 126754, 126755, 126756, 126757]",,"Anonymous Me is a 2D action platformer set in Qin Dynasty of China. Female assassin Meng Nv calls it quits after the organization she is in falls apart. Somehow she is plunged into a huge conspiracy. Players take the role of “Mang” and travels across China in Qin Dynasty and eliminate different enemies using cool combos, ultimately unraveling the mystery of this prosperous empire.",,"[58334, 58335]",,,,[1],[12],,,,[1],,,,,,,,,,,,,4,,,,,,,,,,
118406,0,5/13/19 7:56,"[1721512, 1992558, 2160370]",,Canasta 3D Premium,"[18623, 31515, 33603, 36962, 51577, 55888, 65827, 79134, 102163, 107992]",canasta-3d-premium,"[268435469, 268435471, 268435488]",11/5/21 14:54,https://www.igdb.com/games/canasta-3d-premium,eec7c078-eb48-e582-6d0d-945f504ada4a,169395,,,,,"[309136, 309137, 309138, 309139, 309140, 309141]",,"Realistic 3D Canasta simulation with singleplayer, multiplayer and tutorial. With configurable AI strength and many adjustable rule and game variants you can start exciting Canasta tournaments - or just play for fun!",,"[108731, 108732]",,,,"[1, 2]","[13, 15, 32]",,70,0,,70,0,,,,[19772],,,,,,,,,,,,,,,,,
112572,0,11/22/18 9:39,"[1682681, 1860417, 1911414]",,Duster,"[68582, 80916, 81680, 94772, 96217, 105049, 105269, 106987, 111130]",duster,"[1, 268435468, 268435487, 268435488]",12/7/20 11:51,https://www.igdb.com/games/duster,2e38f2b0-79a0-f24f-1db0-41fa9f9bf135,,,,,,"[411869, 411870, 411871, 411872, 411873, 411874, 411875, 411876, 411877]",,"Traveling west is dangerous, and you will die hilariously! Your choices of gear change your gameplay, and unlocking new equipment allows for new strategies! Scavenge for supplies, avoid wolves, and fend off outlaws. You could die of dysentery or bear attack, so be prepared for anything!",,"[162743, 162744]",,,,[1],"[12, 31, 32]",,,,[1],,,,,,,,,,,,,,,,,,,,,,,
108600,0,9/6/18 0:00,"[1475952, 1993108]",,Star Mania,,star-mania,,11/6/20 0:00,https://www.igdb.com/games/star-mania,5618ea6a-0737-880c-8ba1-21d52a2c745e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75811,0,11/13/17 16:58,"[190440, 1984144]",,Awe of Despair,"[25311, 37419, 78632, 81680, 96217, 103232, 103303, 105049, 106987, 115280]",awe-of-despair,"[1, 268435468, 268435469, 268435487]",10/1/21 8:55,https://www.igdb.com/games/awe-of-despair,7092eb53-5cb0-a23f-1a89-b1ce3f857c19,106091,1511308800,,[6],[128507],"[134756, 134757, 134758, 134759, 134760]",,"Awe of Despair is a survival horror game which puts you in the shoes of a man who decides to ignore the stigma of the number 13. The goal of this game is to provide the player with a deeply immersive horror experience. You will run into disturbing creatures, discover new weapons, and solve puzzles as you battle your way out of this parallel world.",,[61971],,,,[1],"[12, 13, 31]",,,,[1],,,,,,,,,,,,,,,,,,,,,,,
108601,0,9/6/18 0:00,"[1475950, 1949078]",,SymmetryPad - Doodle in Relax,,symmetrypad-doodle-in-relax,,11/6/20 0:00,https://www.igdb.com/games/symmetrypad-doodle-in-relax,5308ca41-affe-7191-b5c9-5f778b082951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100929,0,5/7/18 0:00,"[679555, 1989540]",,PixelCraft Game,,pixelcraft-game,,11/6/20 0:00,https://www.igdb.com/games/pixelcraft-game,6d3aef33-6e13-cf8b-0094-5940b30180bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86709,0,2/14/18 0:00,"[223674, 1953696]",[1118],Time to Play Hearts,"[19222, 56827, 86880, 87017, 87507, 89132, 95776, 103402, 108759]",time-to-play-hearts,"[40, 268435465, 536872030]",11/6/20 0:00,https://www.igdb.com/games/time-to-play-hearts,1c1840e6-97ba-71e7-179f-db3e16660a1a,62903,1457740800,,[14],[147188],"[185705, 185706, 185707, 185708]",,"Time to Play Hearts (iPhone/iPad version) is now ready.
Hearts, one of the most popular, enduring card games in the world, is great fun for players of all ages, though the rules can be somewhat tricky for rookies. Also known by the names ""The Dirty"", ""Black Lady"", ""Crubs"", ""Black Maria"", and others, this game requires players to avoid acquiring certain cards (most notably, the titular Hearts) in order to win.",,,,,,,[9],,30,0,[40],30,0,,,,,,,,,,,,,,,,,,,,,
93000,0,3/16/18 0:00,"[143821, 1873309]",,Solaris 1.0.4.,,solaris-1-dot-0-4,,8/26/20 0:00,https://www.igdb.com/games/solaris-1-dot-0-4,452e497d-0fd4-8b02-c598-7136f79e7a0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73722,0,10/5/17 0:00,"[147312, 1871254]",[534],Time Riders in American History,"[34218, 61483, 68925, 80759, 82064, 82715, 82716, 83209, 83265]",time-riders-in-american-history,"[34, 536871446]",8/26/20 0:00,https://www.igdb.com/games/time-riders-in-american-history,f74ac0ff-3560-f3f3-feee-2eb133bd36d0,,,,,,,,Time Riders in American History is a Learning Company point and click edutainment game about American History.,,,,,,,,,,,[34],,,,,,,,,,,,,,,,,,,,,,,
70548,0,9/28/17 0:00,"[134402, 1747496, 1878072]","[274, 2152, 4328, 5027]",Let's Play Fashion Designer,"[28277, 36258, 37419, 51577, 65827, 68925, 79134, 101573, 112754]",lets-play-fashion-designer,"[268435469, 536871186, 536873064, 536875240, 536875939]",8/26/20 0:00,https://www.igdb.com/games/lets-play-fashion-designer,71d37352-beac-7d27-5708-6ae00cd92d73,43907,1235692800,[84295],[20],[125592],,,No info,,,[15800],,,,[13],,,,,,,,4203,,,,,,,,,,,,,,,,,,,
100066,0,4/29/18 0:00,"[565791, 1925294]",,Boyfriend Kirameki ☆ Note,,boyfriend-kirameki-note,,8/26/20 0:00,https://www.igdb.com/games/boyfriend-kirameki-note,ba847154-d7df-3c36-6c46-3027eebfe703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26549,0,12/20/16 6:45,"[2921, 82422, 104638, 1925110]","[3, 575, 4224, 4234]",ROM: Extraction,"[25311, 32902, 43367, 55038, 76263, 77488, 103329, 105269, 107318, 113895]",rom-extraction,"[1, 18, 268435461, 268435488, 536870915, 536871487, 536875136, 536875146]",10/6/21 22:50,https://www.igdb.com/games/rom-extraction,b727ff80-0c4b-b777-5460-ec68f52180f5,184917,1481068800,[43048],[6],[63074],"[76364, 76365, 76366, 76367, 76368]",,"Set decades in the future, ROM: Extraction puts players in a world where they can bend the laws of time, while trying to survive the onslaught of an extraterrestrial-developed defense system.

Players will engage in an exciting new style of VR gameplay--giving them the power to slow down time, for an unprecedented method of strategic combat.",[11392],"[48495, 48496]",,,,[1],"[5, 32]",[7],50,0,"[1, 18]",50,0,,,,[28612],1,,,,[6],,,,,,,,,,,,
91962,0,3/15/18 0:00,"[126423, 1894929]",,Exciting Golf,,exciting-golf,,8/26/20 0:00,https://www.igdb.com/games/exciting-golf,ad06f964-4e77-d894-72d5-a615b87f80bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90708,0,3/13/18 0:00,"[297964, 1978725]",,Guns Craft Mod,,guns-craft-mod,,11/6/20 0:00,https://www.igdb.com/games/guns-craft-mod,90ba012c-8e8f-8384-6f00-eff9d975eb4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90702,0,3/13/18 0:00,"[298083, 1951142]",,Zen Koi 2,,zen-koi-2,,11/6/20 0:00,https://www.igdb.com/games/zen-koi-2,4c4293d2-cc80-4999-5829-9610fb89c82e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87302,0,2/15/18 0:00,"[231414, 1958896]",,PapiBlocks,,papiblocks,,11/6/20 0:00,https://www.igdb.com/games/papiblocks,11c9b6cc-dbbd-66f0-9145-4fa34ca26510,,,,,,,,,,,,,,,,,80,0,,80,0,,,,,,,,,,,,,,,,,,,,,
160484,1,8/2/21 17:35,[2077089],,Tiger Tank 59 Ⅰ: Black Hill Fortress MP063,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",tiger-tank-59-i-black-hill-fortress-mp063,"[1, 268435488]",8/15/21 16:58,https://www.igdb.com/games/tiger-tank-59-i-black-hill-fortress-mp063,88479814-72ad-caa5-b5e7-ac7114fd44e4,,,,,,"[561015, 561018]",,"Tiger Tank 59 is a top-down shooting game. In this game, players need to control their tanks, through the enemy lines, break the enemy base, or defeat the enemy tanks. The DLC include the map pack 063.",,[207359],,,,,[32],,,,[1],,,,,,,,,,116778,,,,,,,,,,,,,
93881,0,3/18/18 0:00,[321168],,Parker & Lane,,parker-and-lane--1,,3/18/18 0:00,https://www.igdb.com/games/parker-and-lane--1,b0355bca-4fdd-6144-03ca-9b0a657f20ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60813,0,9/8/17 9:03,"[112912, 252738]","[4137, 4239, 4510, 12538]",Maimai,"[18981, 56388, 63933, 77720, 78969, 82995, 103301, 111130, 113895, 120268]",maimai,"[1, 268435463, 536875049, 536875151, 536875422, 536883450]",5/21/21 0:11,https://www.igdb.com/games/maimai,69a21704-8a9b-a61d-922e-369c688f6b13,140913,,,,,,,A rhythm game from Sega.,,,,,,,[7],,,,[1],,,[62950],,,,,,,,,,5,,,,,,,,,,
116449,0,3/20/19 0:00,[1969370],,Speed Islands,,speed-islands,,11/6/20 0:00,https://www.igdb.com/games/speed-islands,e16c13d3-5c60-6f9c-b41f-ed9107afa715,,,[75950],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68867,0,9/27/17 12:58,"[185389, 1963996]",,Cirque du Soleil,,cirque-du-soleil,,10/1/21 9:47,https://www.igdb.com/games/cirque-du-soleil,1b063a22-756c-1286-c5d9-a56d635ec955,106966,1504224000,,[6],"[114561, 257232]","[126372, 126373, 126374, 126375, 126376]",,Enter the world of Cirque du Soleil for an up close and intimate look at their most provocative shows. Cirque du Soleil VR brings these stunning experiences to life like never before.,,"[58016, 58017]",,,,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,
176388,0,10/15/21 11:17,[2134574],,Wsg,"[25901, 43367, 55042, 55099, 90965, 108254, 115276, 119889, 120268, 140253]",wsg,"[268435461, 268435464, 268435489]",10/15/21 11:31,https://www.igdb.com/games/wsg,e95978bc-b2c0-db36-c5dd-7c0c9e9f3b33,,,,,,"[663491, 663495, 663498, 663500, 663502]",,"Destroy your friends in online, LAN, or local action packed arcade combat.",,[235929],,,,,"[5, 8, 33]",,,,,,,[76055],,,[54886],,,,,,,,,,,,,,,,,
89161,0,2/24/18 0:00,"[257312, 1956199]",,Mahjong 3D,,mahjong-3d,,11/6/20 0:00,https://www.igdb.com/games/mahjong-3d,aa453a58-2554-7fb7-432c-745cc4e7e7aa,,,,,,,,,,,,,,,,,40,0,,40,0,,,,,,,,,,,,,,,,,,,,,
104517,0,6/28/18 0:00,"[954709, 1989172]",,Pixel Doodle - Color By Number,,pixel-doodle-color-by-number,,11/6/20 0:00,https://www.igdb.com/games/pixel-doodle-color-by-number,64e3b95a-8ea6-7d80-c3f4-9f78c5a2cc1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108603,0,9/6/18 0:00,"[1475564, 1959765]",,Stickman Ninja Warriors,,stickman-ninja-warriors,,11/6/20 0:00,https://www.igdb.com/games/stickman-ninja-warriors,cbd68c7e-4e86-4d39-4d16-e99fb310e646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91249,0,3/15/18 0:00,[307670],"[2013, 2875]",Jigsaw Puzzles,"[10603, 18011, 25222, 26223, 55190, 60044, 82953, 95776, 114286]",jigsaw-puzzles--1,"[32, 268435465, 536872925, 536873787]",8/28/20 0:00,https://www.igdb.com/games/jigsaw-puzzles--1,85b366ba-fbb8-c795-902b-1871fb8f5f32,,,,,,,,,,,,,,,[9],[3],30,0,[32],30,0,,,,,,,,,,,,,,,,,,,,,
90449,0,3/13/18 0:00,"[280266, 1945288]",,Animals Jigsaw Puzzle - games for kids,,animals-jigsaw-puzzle-games-for-kids,,11/6/20 0:00,https://www.igdb.com/games/animals-jigsaw-puzzle-games-for-kids,6dbf930e-8b51-095a-54b3-c076cd716982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78526,0,12/19/17 0:00,"[115402, 1189445]","[2423, 2875, 4299, 4845]",Logic Pro,"[10603, 18011, 20342, 25222, 26223, 55190, 60044, 82953, 95776]",logic-pro,"[268435465, 536873335, 536873787, 536875211, 536875757]",1/23/18 0:00,https://www.igdb.com/games/logic-pro,926d55a5-ce8b-f3ee-10cc-dd9cefe4ec24,57862,,,,,,,Logic Pro is an arcade game where players uncover checkboxes to reveal a picture.,,,,,,,[9],,,,,,,,5346,,,,,,,,,,,,,,,,,,,
133858,5,5/11/20 0:00,,,Project MSX,,project-msx,,5/12/20 0:00,https://www.igdb.com/games/project-msx,5f65e977-26ac-f449-df66-c67ec21c3df1,100728,1241568000,,[6],[195544],[383878],,"A weapons and gameplay mod for GZDoom that was made as an attempt to merge old school and new school FPS design sensibilities, created by MagSigmaX",[35867],[140415],[27877],,,[1],[5],[1],,,[18],,,,,,,,,,312,[763],,,,,,,,,,,,
68191,0,9/18/17 0:00,"[185268, 1978530]",,The Herbologist,"[29783, 37419, 81275, 96217, 105447, 111130, 113360, 113895, 115785]",the-herbologist,"[1, 268435487, 268435488]",11/6/20 0:00,https://www.igdb.com/games/the-herbologist,03bcd8ff-463a-ed0b-4fba-cf86bae58b6d,,1509408000,,[6],[113506],"[125274, 125275, 125276, 125277, 125278]",,The Herbologist is a dystopian first person adventure mystery game inspired by global issues active in our world at the moment.,,[57455],,,,[1],"[31, 32]",,,,[1],,,,,,,,,,,,,,,,,,,,,,,
90878,0,3/13/18 0:00,"[282310, 1973888]",,FreeCell Classic,,freecell-classic,,11/6/20 0:00,https://www.igdb.com/games/freecell-classic,bbed558a-cb3e-3deb-cb11-c5c651a5d645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21502,0,7/23/16 22:35,"[31746, 119909, 249014]","[78, 167, 970, 3782, 4141, 4142, 4378, 4522, 9790]",SD Gundam World: Gachapon Senshi 2 - Capsule Senki,"[1877, 13200, 13660, 17130, 17686, 24620, 25311, 34823, 55038, 61985]",sd-gundam-world-gachapon-senshi-2-capsule-senki,"[1, 18, 268435471, 536870990, 536871079, 536871882, 536874694, 536875053, 536875054, 536875290, 536875434, 536880702]",9/18/21 21:15,https://www.igdb.com/games/sd-gundam-world-gachapon-senshi-2-capsule-senki,e8b01391-b167-3a19-a0e8-bd48b39a9df3,37667,614563200,"[37831, 37832, 37833, 37834, 37835, 149515]","[5, 18, 27]","[54106, 122508, 312073]",,,"The second game in the Famicom series of turn-based strategy games based on the SD Gundam universe.

SD Gundam: Gachapon Senshi 2 - Capsule Senki is the second of five SD Gundam World games for the Famicom, published by Bandai using the Gundam license from Sunrise Studios. As with its predecessor, Scramble Wars, the game is a tactical turn-based war simulation in which each side uses their Gundam mechas to defeat the other and are occasionally aided by a ""gachapon"" - or capsule machine - that dispenses additional Gundams in a manner similar to their toy counterparts.

The game was the first of the series to be released on a Famicom cart, as Scramble Wars was a Famicom Disk System-only game. Capsule Senki was also rereleased on the Japanese Wii Shop's Virtual Console.",,,,,,[1],[15],[2],,,"[1, 18]",,,,3603,,,,,[820],,,,,,,,,,,,,,
30049,0,5/21/17 13:38,"[1569, 1995183]",,Bitdude,"[65827, 75948, 94741, 106992, 111043, 113895, 115850, 119788, 120028, 121309]",bitdude,[268435488],7/26/21 4:08,https://www.igdb.com/games/bitdude,39ab9c5e-b338-76cb-37bc-e97576a0a52c,106193,1494892800,,[6],[72906],"[70304, 70305, 70306, 70307, 70308]",,A VR game commemorating the arcade game everyone knows and loves from the 80's.,,"[27967, 27968]",,,,[1],[32],,,,,,,,,,,,,,,,,,,,,,,,,,,
84250,0,1/29/18 0:00,"[141741, 1874375]",,Yase Zhuanshuo,,yase-zhuanshuo,,9/11/20 0:00,https://www.igdb.com/games/yase-zhuanshuo,ceed25f2-cbd2-1b64-253c-e9b8a3fc66b5,,,,,,,,,,,,,,,,,,,,,,[43947],,,,,,,,,,,,,,,,,,,,
28382,0,5/2/17 0:00,[1951135],"[225, 588, 1804, 2424, 2695, 3715, 3716, 3717, 3718]",Natives,"[1877, 11737, 14362, 18225, 26223, 27725, 107614, 113114, 116681]",natives,"[18, 38, 43, 268435465, 536871137, 536871500, 536872716, 536873336, 536873607, 536874627, 536874628, 536874629, 536874630]",11/6/20 0:00,https://www.igdb.com/games/natives,5af322ca-ee21-f2c3-477c-d4c06b1f3e08,103609,1492300800,[46358],[34],[68797],"[42665, 42666, 42667, 42668]","Grey and Violet (his counterpart) are extraordinary humans. They can see everything virtual around us (and them) as if it's something physical (at least physical to our eyes). In 1993, project_VIRTUAL initiated by MASSNET (with Ranjit as its CEO, and he still is...) enabled Grey and Violet to see virtual data in the real world (in thin air) that are generally encrypted and invisible to our eyes (it's electomagnetic waves we are talking about). That means, they can see our chats, passwords, images etc, all travelling around us, natively. Grey and Violet run a website in which clients from all over the world come to share their problems with them. That includes stealing web history from someone's computer, deleting someone's project, various kinds of cybercrimes and a lot more.  
 
The best thing about Natives (which means about Violet and Grey) is that they are anonymous to everyone. No one knows them or has seen (and recognized) them, ever! Even Ranjit (CEO of MASSNET) thinks that project_VIRTUAL was a faliure!","A game that makes use of Google Street View Panoramas for you to hack real people in real places. It's a point-n-tap, investigation game where you have to identify people by seeing theirs chats, passwords and pics!",[13608],"[21914, 21915, 21916, 21917, 21918]","[12332, 12333]",,,[1],[9],[1],,,"[18, 38, 43]",,,,,,,,,,,[13],,3,,,,,,,,,,
151839,0,6/6/21 5:59,[2061223],,Kurenai no Tsuki,"[146524, 147480, 148267, 148653, 148845, 150115, 150117, 150118, 150125, 151624]",kurenai-no-tsuki,[268435490],6/7/21 13:58,https://www.igdb.com/games/kurenai-no-tsuki,1c633bd3-ae46-1697-6997-7dc25ae408d8,142677,1245369600,[137672],[6],[251762],"[486050, 486051]","Kouya, a rookie detective, is walking deep inside the forest. It was two weeks ago, a hand of an unidentified creature washed up on the shore of a river. Hard and thick skin, bristle like an animal, thick fingers and sharp nails, it was not a human's hand. Also, there was a jewel ring on the ring finger.

This mysterious story was featured in a magazine and caught people's attention. Days later, the police found that it was a woman's hand, who had been missing for a month. She went missing when she played golf with her friends nearby. The police confirmed she was attacked by a stray dog, but couldn't explain why the hand looked so differently. They tried to close the case, but her husband wasn't convinced. He didn't want to believe his wife was a monster. He decided to ask a detective to investigate the case, that's why Kouya is now roaming around deep inside the forest.

It is getting dark, but he doesn't know where he is now. Just when he feels dizzy, he hears someone's voice. Is that auditory hallucination? He hears a girl's voice this time. ""I've been saved!"" But he accidentally falls down a waterfall. When he regains his consciousness, he finds himself lying in the bed. He looks around and finds three girls. ""Are you alright?"" ""Well, did you save me?"" ""Yes, I and my older sister carried you all the way here."" Their mother says to him, ""I'm relieved to see you getting well. But you must marry either of my daughters, Sunao or Hiori.""

He doesn't know what she means. A mysterious hand bitten off by someone, a small village deep inside the forest, marriage to a miko, Kouya's fate is led to unexpected direction after he meets these two girls...",,,,,,,,[34],,,,,,,[64925],,,,,,,,,,,,,,,,,,,,
93885,0,3/18/18 0:00,"[320690, 1954341]",,Hunter Willie Hunting Wild Safari Dinosaurs,,hunter-willie-hunting-wild-safari-dinosaurs,,11/6/20 0:00,https://www.igdb.com/games/hunter-willie-hunting-wild-safari-dinosaurs,e7b1c1d6-ec2b-077f-d7a5-78cefb1c1a09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74424,0,10/16/17 0:00,[1965666],,Oxxonian,"[87728, 89025, 89550, 103281, 103329, 105269, 111187, 117939, 120268]",oxxonian,"[1, 18, 268435489]",11/6/20 0:00,https://www.igdb.com/games/oxxonian,b8ceb2c0-b2b4-23ea-6cf3-695b493509ff,42961,631065600,[55760],"[15, 16, 63]","[122133, 122134, 122135]",,,,,,,,,[1],[33],[3],,,"[1, 18]",,,,,,,,,,,,,,,,,,,,,,,
91204,0,3/15/18 11:25,[309528],,Tetris,,tetris--3,,6/7/21 14:01,https://www.igdb.com/games/tetris--3,0cffa5db-6dbf-cbda-48e0-56956114704f,100516,1292976000,"[98629, 98630]",[9],"[195410, 195411]","[383679, 383680]",,"Experience the boldest, most vibrant TETRIS® game ever with enhanced 1080P HD graphics, 5.1 Surround Sound, 6 multiplayer modes, and 3 exclusive PS3TM game modes!",,,,,,,[9],,,,,,,,,,,1,,,,,,,,,,,,,,,,
